desmatamento_pct,poluicao_mgL,dist_area_protegida_km,emissao_co2_ton,risco_socioambiental
34.514905070484744,70.78528047947812,9.370403837506512,995.5024601430865,1
57.21203786200245,27.178162924917835,16.571797948482082,998.6501148840184,1
60.91200681590733,70.93737537200657,17.946508995342114,826.1557385988896,1
48.818956715855705,66.01433262265003,13.799485726202695,829.3209597640162,1
44.29158504202094,48.172521642590674,10.511931853282393,897.8948996786168,1
18.61695307547741,83.03121039127728,4.908043772249266,1084.0615198614394,1
34.799619631234734,19.487601366356117,4.551949540984672,841.1059610628324,1
49.10931508992619,64.36565784567544,15.514250229797312,963.7204336240305,1
54.470353729307114,28.028472750714727,11.784006639558005,1201.4641447963836,1
32.189703103023845,67.87621928574055,7.836702670031708,982.1314456350569,1
28.034468575186857,98.77762328869105,17.56521160674476,894.0163853584418,1
33.22137343883961,77.52601777827316,10.112159101841414,1175.3657566626475,1
34.056359406959196,46.88880920920163,11.15403035144669,971.7769738296378,1
28.91282582542663,66.72052408919234,14.009937092267133,963.1403990764295,1
23.23489534856211,85.78866977524024,7.5286137418024905,1045.0260233270085,1
56.05449672808537,36.194936500528804,11.434782785291429,1351.0351074184177,1
33.05302053114001,55.3516942815105,6.973700086252786,974.6724032709974,1
28.9741010291419,67.60118215097559,10.283432997413586,947.5999902989091,1
53.614801107783094,31.13281182934543,13.885020891394834,1164.8527957699735,1
52.074398099332036,12.02203156899867,8.938382323086204,968.6590612285643,1
31.297892014827866,68.5631134180924,3.8806015219189867,1027.697268015283,1
25.03396084722871,86.84541112509639,13.053098065079888,1183.6134207505888,1
37.903447558809624,65.42790226911171,14.118019610389956,1040.3739167920369,1
32.46839906030054,51.46553256278468,8.195569993472656,1164.1494570315485,1
69.0,39.43263550928179,19.7,995.3179364392989,1
25.253246317801107,99.6,14.76768813083887,1123.6904368424082,1
26.552590559914382,31.454648889736728,7.328584533491336,1045.190071684912,1
41.02894908415366,43.65541288745868,5.870345454296461,777.6131365420064,1
12.350575027607771,79.90688290645737,3.113081359097653,1062.203852024898,1
41.013044806283766,45.8779127247402,14.910364875338324,1005.8864359964571,1
52.3478185428736,57.06091702147625,9.932343097282562,1118.0415983708072,1
47.03182370008589,62.62727357665039,10.70964536250319,1116.5407416312223,1
59.393990628204634,64.51735102832131,18.70441267820567,1235.9384151772551,1
36.565052545476306,99.6,11.838882205767161,1012.6145015278423,1
67.60430697220195,28.79791373604698,17.11416230295732,975.824162802237,1
42.59639232691254,42.54675407686622,7.368424329773626,1048.4561667639632,1
24.843180289518507,80.64864293025363,7.794468936228666,1073.005352718566,1
44.839256706015846,67.60586537077324,10.09014824413575,738.474488448556,1
32.76733279276345,99.6,12.819736550630124,1296.4079062293251,1
54.1185276023993,35.54767925938006,11.953245914474728,1262.0552701922,1
45.130304938036645,39.85723455090907,8.956586587185829,781.6925539185517,1
44.859982323103026,78.82966981397917,9.513622318925208,1348.4684182388023,1
44.18050179446917,59.75504415068968,10.011316886047613,1044.2508270033259,1
53.25936064475826,51.30491899584851,18.62760168600141,998.9114091275766,1
32.574971110599016,59.26922039609169,8.911947749043144,1039.5105115446477,1
46.177653281698994,55.9984885293405,14.258477531414865,881.0124739442715,1
44.197518095681936,56.9496030458696,10.234943253964152,1196.5794313595984,1
36.73646719376852,99.6,15.50799020046764,1044.4728726232236,1
21.15307602447466,87.55337244202391,4.999822329121015,1001.0581374297456,1
46.00334259170933,51.84145447646859,18.10109636210947,878.5257848055303,1
37.468181586765624,32.68739273976533,4.065470417366315,1203.9597158901875,1
32.30302269988919,69.58208974290768,11.216835762834863,815.2430438606232,1
37.67256736359974,37.874735127327,2.257918551739749,1044.5964687206358,1
15.922217319728194,99.6,12.307709704767305,829.1071984335218,1
53.31604904665704,73.43360964692029,14.939939003048634,1188.6582004262855,1
29.340054658535376,36.551920151998374,8.8711895724606,1070.865739918387,1
60.127546410846065,69.97188313375935,15.427604473183024,1108.9470821407767,1
61.00668832780201,21.070451890566687,12.538139353657979,878.6883091520922,1
50.59728455769653,55.189036625640526,14.990187282994889,1028.3367407516648,1
35.29470392196951,60.04483542235756,8.873180473964098,1095.9423481873987,1
42.13374190764125,64.09011923735993,10.399570307079182,1090.2392942511824,1
43.45717200341718,16.126888815522527,6.209144051562872,1063.0406342265042,1
23.508073257479037,69.09722622659338,8.063673757215058,920.0312212507806,1
61.570478399161985,52.4455587133441,13.468248892571843,1040.3103009251618,1
22.5812730998378,51.69701875911839,10.06885569229691,1204.4223689153268,1
62.15172991571314,52.331383947457134,16.04763101489964,928.144129367277,1
41.23022249962976,77.81757113362502,10.932379415699264,1143.2603972401826,1
60.78767132172132,40.182699579777115,14.55695963638181,1321.9046749439972,1
59.15631294763647,94.72519166938329,19.7,712.5033373489308,1
61.48352637654297,11.533434232134447,15.139771406530802,858.1139411549215,1
12.667339463550984,58.78914301868679,1.0,1094.9846170029398,1
30.02571492843279,46.72589115438829,6.6555729243961705,986.4122090340411,1
34.86103685085641,72.15428383115875,9.573812123422977,978.4058107167423,1
32.75283731185087,71.68439350640183,10.058264618999546,931.2568944882853,1
56.152003550037605,67.6054831309062,19.7,854.9553437319353,1
44.472200312617126,78.886491240245,17.64070326765784,1160.9777058446036,1
50.05044995958725,5.3,3.587183881165709,1344.9329014054927,1
35.613966584498066,52.267965639218794,10.465686144067464,1032.824579366947,1
41.878949217331176,60.17475333894156,11.399630086714806,940.9348837996206,1
42.82593005975133,29.665556930527796,1.0,1053.5539095857164,1
40.41426801387934,57.13875805580199,9.965586772170827,925.834985090116,1
51.034892991471764,38.42089847795902,14.288010617991409,855.043823016784,1
41.576561184682035,98.92560042796606,17.167521008545677,1171.1300388356174,1
32.28128309743023,47.06850121041975,9.282091499813376,881.1413322740926,1
34.552239427151285,46.83352251961277,9.401207428109322,1121.0576763577817,1
36.44839698853115,42.63355337755637,12.062928159435785,845.5574167663351,1
38.23718603092233,86.12115934842012,10.621868036374323,1028.8309016379005,1
50.32958857628744,66.10720663203229,13.266280569865836,1126.0669390962944,1
46.67633563652109,53.12415381532283,8.160522714293693,1309.3439936263105,1
62.45213838400235,40.04823017765301,14.211327975712052,924.8326412272155,1
28.087918254810816,84.52050556237891,8.222466648742245,1140.719968158722,1
24.350682303025607,99.6,7.419532319470692,1065.128049513068,1
27.648905310123368,51.5266695142772,1.9246706203080706,1015.6515137966488,1
27.220550456824093,48.15187972893677,6.663085554008726,1479.0233384459311,1
29.105814702606946,73.86065291622086,5.872968021612405,993.3124681669785,1
27.620717281825325,45.294700933578966,14.039665421800187,952.9475514812815,1
38.60347050786043,76.49091124026195,6.956759244759168,965.6889478190014,1
45.55961681932718,72.67749912600814,13.789477274977289,1129.1433903323832,1
48.26528063702939,29.48708696119599,9.571014954975558,1147.908256828598,1
33.5103693736041,55.283388338451914,5.249602722924242,1073.959171943883,1
56.08848388201778,71.75741249648308,14.179725326490592,1123.463462398491,1
43.02587512118796,36.15996133142467,9.469152179896529,1095.9570737160639,1
33.361983640749145,65.62674072916963,9.589630141231087,896.6814075017846,1
64.04582473817567,82.71344581370103,19.7,984.4868752750154,1
30.04073780892768,35.70210889568414,9.958278146721963,810.4028814844695,1
48.39797257886881,57.450817019680514,12.345133037081414,1011.0740903234708,1
47.2716166656473,29.642457122447045,9.109833368321151,931.5078618824425,1
61.75088726855183,48.46275857351094,9.629287199024576,1024.0387590257421,1
41.00061852815991,95.2065191116086,13.856286246161742,1107.73018222465,1
45.22799078951756,20.16562539364402,8.864852902812798,1092.315277558062,1
21.305101782884837,91.48436736073738,8.256536073014267,931.5232465271101,1
49.74991355378122,94.66134187559877,19.7,923.8606888781429,1
43.419879554569675,88.12641313255808,18.5634236177117,968.1471870950436,1
61.397640828880206,16.275087823159048,14.139398313610727,1202.8097997022553,1
50.576897076536966,45.53182897990223,11.934442996811981,1073.7189646151487,1
27.12472720294126,87.63888880770449,7.930124549570684,1018.867009384828,1
64.45594555787105,93.57995106168198,19.7,1058.913726756868,1
39.30264740991524,43.384919351010126,10.011961716277664,661.3761058383111,1
55.43705208439542,48.47818246099111,18.014033884106983,1020.8482745172957,1
37.57725274637896,41.82089097747023,8.743651641988311,916.7838788325486,1
46.39729742288351,46.988969643059974,10.302634955908209,923.0946483380591,1
63.51746358725519,21.942191299243582,10.056746298413849,1008.5158887074156,1
38.09705155225829,59.83046609771274,11.01720803190776,999.8038889195426,1
67.44689815950527,23.65227224163872,13.195115683063595,1057.3890425423651,1
32.37883787095559,99.6,18.100524277635692,1040.668085554411,1
56.18754951280712,57.81379896014593,13.94242501849252,1021.1558358912675,1
24.738016807372126,66.87520734275763,7.917598773123891,1081.326561657547,1
37.711193964000074,51.75795153687689,11.730309738928577,1191.7788401742366,1
41.44527456797884,93.48501830452878,12.19854173846631,787.023561712035,1
32.42323399525979,46.323313703202324,6.4574929800856475,1059.767923134463,1
49.41112319138235,57.87703371770115,19.7,1072.5437289729048,1
22.50065946679297,50.01772702094491,2.729497130643079,1266.6560398122422,1
39.716858687905315,70.9272476374017,15.853967874706248,1053.2788081553533,1
69.0,19.142866286539963,13.585099645143211,1356.5596715707375,1
61.96805482075606,47.72846657075536,17.692990570074528,1088.711219475881,1
26.832372357381026,99.6,10.467536781933326,720.5471387299643,1
46.20929893993343,62.63440957628377,14.908773174434598,960.4146345317707,1
28.20774593294539,68.11632773145179,5.328257767427751,753.3057558092119,1
28.217262445964444,44.021029744173234,5.569299277944593,1168.519122347159,1
54.55059177110508,63.328115251528175,17.436985466599673,1071.489376386724,1
40.91239141101892,75.93079477354254,14.271619098568035,891.9357946797112,1
17.785221458952353,58.471128983830255,2.2722080195810115,1090.6068797594583,1
29.61506781835027,77.24117112096553,8.3399917897753,1078.8112512378948,1
33.572685697316395,21.55408539707137,2.304872352073822,1122.0141420802943,1
57.06944103350747,32.27973930770747,14.3025330706611,1304.9206862410495,1
62.64516565227782,36.36179669627842,16.272056677775144,1320.4584433043394,1
39.21406255891316,88.2380899893725,15.565786286125924,1022.7036370615791,1
22.511223062750457,42.00099091835268,1.0,1008.7218418669845,1
48.35022720809022,63.00648278123937,11.07753080793822,781.1104542312028,1
45.79159349994197,35.6737683310547,14.580672213499964,1052.7139153596072,1
57.40732396054014,62.11168834117159,16.559683064629322,1242.6942240662154,1
64.99532543399835,79.37826507706258,19.7,890.916771319238,1
28.6203116179962,48.75592773461108,2.9907032477688222,958.9107023016197,1
64.70630597853611,33.11463807044627,17.545863741905464,921.5815411419085,1
37.67028396161836,62.38234319316254,8.35601442706248,1100.4918843510036,1
55.2684690616321,62.01548874285131,12.069521694751224,1126.0293872177504,1
24.808019137388495,92.43270410458433,11.186284058457996,922.8790839060193,1
28.35632383802287,75.46644091836681,4.168366441260947,1284.582790208483,1
35.38006339753674,46.576339564267876,6.717932761816639,1094.3922432488232,1
29.01161711244341,17.76208424617969,5.2939956949032965,1114.2500175511113,1
44.701051967305276,85.23573254117298,16.595835501755765,1011.9003223622196,1
40.88870067532169,22.653126223180635,2.9263666330544105,961.2341730107561,1
36.66561713421796,90.98733681493427,14.5516691125919,866.620185306064,1
45.55845300916551,5.3,5.1016485882437985,723.3984964511703,1
45.8138256229645,37.931577627992525,16.29079555657547,943.8469482658204,1
34.648782390937214,46.61789374902065,9.116510796451806,989.9039039019755,1
42.33971506442107,80.96974675765418,11.051795568311524,898.4857344067642,1
36.86196251131985,39.254662062725316,13.070152217770843,958.2911166252903,1
56.487598535351836,45.34959116425688,13.420127152841973,1025.0188649143465,1
46.59154437728936,39.69504796896109,11.158355486545982,919.6122449736807,1
31.580881749441772,67.12646083384871,9.274897475108459,1253.17197840856,1
39.963794993341175,60.9251177981635,9.254486149972427,949.2359947773436,1
35.92478692504345,50.00379582469992,7.378092796432549,919.3752454337316,1
57.38987448184744,29.474197961257758,8.826062749145523,1348.0394523489304,1
24.2531606016636,70.8462270525373,9.240866337481762,920.5605438461411,1
17.722120121280653,97.36205346577292,8.784001851765149,922.4013788718438,1
61.50290066081897,60.404588305568396,18.748275738826777,1079.8147645357853,1
51.64950091280254,99.6,19.7,1179.6713106221114,1
57.506129766684865,19.99047409634744,6.559879165693836,1118.6046360869889,1
51.79258672835201,26.38954261890403,8.505064978915447,1192.078955327112,1
28.872784213880728,45.20985414601724,10.170466336556393,1000.5240397354072,1
38.570314344967834,98.05996415702793,14.767903697563636,1079.089695138799,1
33.7573779045084,85.65315716882093,10.466090302883558,1169.930521583659,1
39.66503444051599,83.00426475417112,10.262907852843163,1019.8527692513637,1
65.24381246154182,38.21837623405267,14.610539452138743,890.0189592745492,1
42.66679068029347,77.72988053380843,7.8165660230011405,1249.8836611728168,1
34.8320405806357,87.23715168983927,11.375712885202395,1163.6248667101818,1
49.36472936839031,56.717995427275206,12.046881829345818,1132.9986865867804,1
57.34166430971132,29.344644993074077,17.140121638071925,772.2004145217394,1
21.838367809456088,91.99143427825007,13.568978643460996,903.0581212608049,1
26.520783865040563,82.89814345922096,8.672272986628895,1193.9094115415146,1
37.690144166008366,52.434361993985476,5.63802687537429,941.5412342927305,1
46.717268309145375,31.25553341137411,10.69780180738041,866.5953891025508,1
40.364736151367936,44.01274867418253,7.765707135360923,1254.807524719828,1
30.541092663457505,71.32268748747873,6.692913605355358,855.625672002408,1
37.30920971702009,65.81869159694347,9.354594717761142,1028.2069668200793,1
51.379246301566326,39.88829225251519,7.36068399679205,1043.9810251876288,1
57.42266891013409,28.351808526724888,16.698446672416843,760.733045718343,1
39.87208394403556,52.94918330865114,8.862745165611912,1100.1885417511849,1
49.53658623762869,81.33961625310177,12.90470126351805,1142.5613983815922,1
27.7781339211407,79.17236116936428,13.281911016205115,1035.0513864044533,1
36.99970576319781,52.88813948614297,10.01631851316244,1111.8332040333792,1
39.84206119750542,40.51936711038597,4.973737659545756,1012.9508233977583,1
51.536631005309545,39.801515028746046,13.25602430753389,893.4129238072928,1
23.54755443128776,65.29293778414984,13.7607373794998,922.0532953874073,1
30.85013674191979,97.39917984814304,13.244337016615976,1143.3388019147899,1
62.98405417023889,23.686170245093308,16.388550526926075,1058.6169777438583,1
29.324220724157886,9.586687818269105,1.0,1115.4167455089428,1
50.59851272520399,37.834693004605825,11.315128537355097,1106.8922697727444,1
30.887119451451902,99.6,11.385202078203012,1021.3999604984853,1
62.52550452558694,23.382426090195793,16.35778384949896,1098.0852171692125,1
30.400630027831077,67.01652405682574,9.188626426176532,1066.7599316605133,1
48.41646074825775,36.479674325455306,9.661799493312236,938.349990460212,1
4.4556527337019105,76.27037360780794,3.8107212800732597,1188.559093634298,1
30.655980511817848,94.68838344082039,11.897863705578091,1228.3482228928874,1
38.835515537333066,69.3414949613535,12.822855205245565,942.0815791304714,1
31.71288337935114,99.6,12.125429237443319,1012.3656385852763,1
51.976003227232,5.3,5.424297406450374,997.2507508766364,1
35.52406023222272,48.44488400627193,10.730921924793652,885.8189712452478,1
25.049508482998334,94.66162928925479,8.396013542907042,715.6578116808356,1
39.11477518274816,88.33255503796286,12.994225670830783,941.257595764957,1
56.83107681870524,40.059284958187476,15.144850501517752,877.2849400002564,1
38.06169065591595,95.48179611081432,12.306520871410463,1131.709157548269,1
52.86237568145681,55.868302850056615,14.810996751528657,659.1653473498334,1
68.46160304795146,9.243228801262852,9.844477346741071,869.9503940855357,1
47.26736394219016,54.940753421300016,15.792551404233025,742.8742416755562,1
42.108379485388966,56.69008034868672,11.750508834239445,1421.128915598183,1
53.33603905015368,59.418023453359595,14.98716462349943,1176.929404755763,1
50.87047674082122,73.16700360651949,16.924679888641805,1159.2601572045328,1
37.963612248711584,69.39695694684558,7.375223597936696,895.5049465952146,1
12.48878474931983,57.42790063915003,1.0,1070.0519399004584,1
37.5116393074896,35.04625981684769,13.949711430751798,804.0511487598526,1
41.066021333037824,51.012240609178924,14.228517691409927,968.478495955266,1
49.40062087814916,82.83429415567585,16.496157345129937,859.6476867212476,1
28.48530955355376,59.67830620245231,4.933748399354614,1145.125997488774,1
33.289227978967524,58.69818427780437,1.5550015097018655,1031.0923305898884,1
29.93749947945939,52.49208611316231,4.712088553985532,1115.9424867891719,1
56.24438036968603,43.37598385494553,9.132501875100806,1306.5368917660635,1
49.58625881444218,67.44131443463472,7.409071727075952,1118.4336332282517,1
38.75149839687138,26.698721261667032,4.1658546180750395,889.2779941102904,1
33.519373636685415,59.91630276004679,10.530287195852855,1054.9887788111396,1
36.12626315510391,56.79651879710238,13.016857166870503,1135.0794475084806,1
40.70840821661576,40.175313019258084,13.83000741860533,918.3629732226606,1
18.518256452103135,82.61033086166863,8.61319692236327,963.4526679761109,1
35.13962594948884,73.22364506005958,11.616220915859452,1091.4378451496914,1
21.593871501545586,49.42918990335846,7.12244492355835,995.0642885476054,1
56.11249748632175,37.80155164935928,15.072704849681275,995.4278103067113,1
45.01085546264609,71.83026022009446,13.141761045277047,752.3421859771338,1
44.164338613280535,82.5641894473909,9.279095074887913,1188.6783614333378,1
53.92482626035439,38.05667174226859,17.668184245852192,1021.8043970068054,1
51.235870052328444,34.9197822969148,14.847033517568462,947.3002437744796,1
45.25503712676655,34.93777854589234,10.654833473614257,1188.563932741209,1
32.55171620906057,83.39905266526047,6.915312232419654,1201.8000661012138,1
23.631689277179525,98.24014292892312,6.051354369050068,955.4731365035809,1
49.665990341271105,46.24928012046404,14.718610500799914,941.1845856016022,1
49.921130384897666,79.15270998574206,10.213548728036976,985.4003770605607,1
30.407232437568673,99.6,11.797674857919297,972.5236304601361,1
40.20078809119989,71.11143554894127,14.793237111304071,922.4783432174168,1
37.377426009254215,52.70246551449181,4.74607559272703,974.1136764937407,1
53.42695800631141,47.775674742648974,13.746619118083133,910.367470087944,1
34.74223899200599,63.97127283817568,13.81557819507193,1030.6069106287057,1
22.71686616148471,97.32647739436928,13.996085303613565,862.4099815372858,1
21.836607570457538,27.682026446801807,4.947289452527015,966.3359173187503,1
43.69017090113597,32.77988613982038,9.416365025368108,986.7384318572732,1
57.28874122609054,19.21003171839279,16.534665484277774,1076.8043434035383,1
29.520118921154072,99.6,5.570076939080969,949.8841247409366,1
50.11182195892692,39.14784776627066,12.784111178872472,930.0922409216007,1
43.607324369662194,79.74662033471645,19.7,730.6510191044217,1
23.262563036353402,61.66109711926179,11.227420333224094,729.5194618295052,1
24.2785265346373,70.73898202699417,11.309700865048107,1136.643536419685,1
12.623329599337946,82.51905392761442,3.0599388900012716,940.4954010056638,1
24.836728662935602,48.182842845459554,6.941037067215926,1075.1208485343534,1
40.86995274770925,49.03349180999941,11.961433307828274,962.0254315565038,1
43.07871511284552,65.83879764709472,6.767626634080299,1405.2133944001496,1
17.34338949325612,63.59823141992413,8.904699695903112,966.8207666536007,1
41.895552560985145,65.1747239926723,10.161280633497856,1094.679864456185,1
47.97590947947901,84.59180690895946,17.990704929765563,995.3364520765049,1
25.165898532928725,82.7595394144923,6.911448831926363,930.27743633875,1
44.1009955413448,39.18952819259041,11.536838574382791,986.2145717026867,1
43.51009262177712,66.7046784444156,9.90277849054282,1102.2863671127368,1
38.31132920922443,99.6,13.865701581874296,1051.6182324537592,1
39.95612050659468,67.66827323489375,12.80839630498869,1063.1930814221944,1
49.24394547248984,83.1895443712853,13.735088049906436,893.0486282260247,1
49.41377392964058,72.30133941774368,10.750996268030045,1097.849470699785,1
36.249240077881744,54.75612472602283,6.925032347761533,1093.2089583924117,1
37.52950964104713,86.5731105895756,9.802121574697042,1087.0014602643905,1
33.293359647504715,99.6,15.389097224282537,938.9215958734221,1
51.21611684342265,5.3,3.935931047786771,996.0402998099128,1
32.80736084645945,99.6,11.062026308707278,1039.5183836755496,1
37.16796138194436,78.20036761299961,10.564216381655232,887.0360844926411,1
13.350581378616585,68.76829766932009,6.948228439572444,763.4025965119686,1
38.50306199010275,51.72936154990734,3.9348985273250925,951.9641764783673,1
47.31104183107981,38.32069183608477,6.367477800978901,1066.2108241503092,1
35.65161520445123,12.079760193583873,4.133778402657229,1032.0646110002049,1
56.06134264405439,76.49377057003448,15.677477441092396,881.3053204665616,1
38.223234510428114,71.70642810662076,11.793395438055327,789.5259620481349,1
19.845369964064272,15.055558787970483,1.0,737.9177900119375,1
16.143260200860933,99.6,3.9446738246354958,980.8291081282179,1
41.36452982230566,93.25732519250833,12.301687630394667,992.2401007410189,1
44.33051658299815,76.21798781856258,15.910759771347221,1116.1314843497073,1
30.978988001837017,51.507200702636766,4.470054504338748,1190.8793491621327,1
27.47135107418696,64.30784647949709,7.144182706196398,1132.8310211805078,1
55.912342580466046,49.400901217279795,16.48302101161574,1104.1642639089378,1
47.940933368551256,72.37189879813798,12.272912216982167,963.0751812687595,1
52.3553650909021,29.579551116370485,13.464682193547523,943.6155517132328,1
43.338870639039875,74.84464674446379,8.894377526744268,1338.7048403525773,1
35.929854360026084,77.8917338866479,9.963101415014224,1165.722281105885,1
40.76325770998714,99.6,16.557528870646014,1361.9084013481965,1
48.83942702495929,71.92360938383453,16.850865155348156,1437.9901671682687,1
43.62584504453831,50.68249707560673,4.152899213727555,1082.352614827897,1
30.52844150928706,54.44227184455344,19.7,909.0784937890244,1
57.39520235205892,11.634554797093344,10.54029938269329,1337.4572671026885,1
44.30513859612377,74.04273475648336,14.603212474182499,1031.4861959158743,1
53.588596373673,39.83282172942758,8.379909341533683,1252.465486995998,1
53.773025358218376,27.244490789760334,12.560581907791299,1091.7659710438681,1
36.805512406791436,37.67796180678203,12.448915228316062,1134.4050157608224,1
42.0847325254611,42.24590798837864,13.413445758616092,1050.7918520609585,1
48.25348276102855,40.36089324694185,10.617987120760512,1132.423923096927,1
42.60248109092022,54.79021262022114,11.807424205495025,1010.6734832064111,1
32.5701497929009,34.970220553493334,5.6658405158485445,786.9706176147049,1
36.42967422801558,31.762367148102083,10.430928870286373,1158.171164832732,1
59.2588784144523,70.26494351825964,16.403797553085823,1115.2566817870256,1
28.553059530951508,74.38894954411896,8.792707238507736,874.9169764497783,1
35.22130865739348,94.05300667502993,3.8964750729102464,976.1884603509712,1
17.975522698047413,99.6,10.335907727336208,1053.4410658059571,1
56.404805631378395,21.725694868677905,17.84434789264226,953.739347694731,1
25.202493169331504,67.25449901899373,4.1092450375248655,884.5838140903936,1
45.9370658428986,78.32001544761386,10.699431539231727,1148.7182080320677,1
32.680363513197136,69.6943062023832,8.673322174170707,840.723012879681,1
67.53952181586531,55.294506949721075,17.517591750445565,1298.0640370824817,1
43.85771565752187,5.3,5.286207148745026,1229.8697368015082,1
26.64501566084369,85.27370649123966,10.719776744111238,834.8531209900186,1
38.05501700534385,25.30804984749755,7.6268604671797995,984.5405167168587,1
40.46069904976909,85.65560256373217,12.506859280673934,1273.828377701955,1
38.34215770916077,5.3,3.8867512694518283,1194.0050136814998,1
49.65120094933858,69.2267461662772,15.167597424131147,1013.6696188682387,1
29.57152302134812,95.23376165071362,10.790054680429343,986.2749815378054,1
43.24298997044035,82.63624868136223,18.3684705273035,1311.82377392933,1
27.90986851148228,98.3188937386252,6.566553636708705,941.3609179778546,1
35.1871548135661,75.67780461212153,15.787431062456136,861.8756279221636,1
41.58805880295129,98.82531466596218,17.436781496761245,1218.6062754178788,1
33.467785903284394,99.6,17.172673049661892,1254.0357264204752,1
38.65944308396987,76.31126572654662,16.554907705612212,844.1363992480599,1
40.18261642056425,68.93602507815525,11.583824167346426,1306.0059848472501,1
69.0,64.93017420766672,18.661778893508334,1100.8679662767959,1
33.03010757136266,88.76769995873622,13.242860265710306,956.7066797767287,1
53.03297584944764,58.24225419758327,13.911570600725373,1075.89843348433,1
46.12675064681599,59.07558596848049,13.858709996439586,932.6436363180658,1
15.14033127855425,99.6,8.133835381058582,917.9485869970273,1
61.695924479233256,32.10309564732809,13.106825279562475,959.9438225298206,1
18.248205931054464,79.28300109842,2.8507284891224973,1068.4985644399308,1
56.560488860663,57.545601177812,14.231901371694335,1107.8886756968336,1
39.37077660116738,71.33426302123442,10.394048853571245,976.9137643841024,1
26.002152310279563,46.928196008250495,3.6590094412051064,1252.5504160827547,1
56.19923370099468,44.77684022740125,19.7,990.2875043648073,1
55.13871202595756,17.8577505825928,17.026547888073537,993.4996524407196,1
39.08467558288422,46.92465718403348,8.995880544497863,907.8136428262874,1
61.28059190874666,63.51450742052973,15.640598548461258,843.620607398582,1
42.00281324128951,52.40824217262537,14.201849075401,1052.4364838640256,1
65.38439251448771,58.15697540264486,19.53708244236463,1317.7645960504487,1
51.34418809812679,51.130642816861474,17.36692134926904,1038.5309022738604,1
41.94772118621923,46.95567805576276,12.681602780516682,867.6613297850274,1
27.17839183157433,33.319647671136536,6.507881119123348,1130.8856314681063,1
57.96077761530344,52.89705609021846,17.015898801491495,1134.0187812293937,1
42.626872878814,99.6,16.94485638652384,957.2514590948733,1
30.084039023162955,93.33568175299251,11.53826348292573,1070.309356255389,1
23.614852323895068,79.30875544156969,12.35062364182617,1054.240984156576,1
33.08435481160295,76.65196341303763,8.762826602844168,1097.595119689729,1
64.80683846598659,44.369203975812084,19.7,1045.0243701836696,1
39.0460341128042,72.9996645458198,11.761132600421721,1013.7693562634812,1
51.52880943252184,17.733660393456766,10.036126955344992,1284.4998748202852,1
27.65066524109586,89.90747713396962,9.842668007267793,881.8523829479078,1
28.726699905051863,99.6,12.358250205198697,897.9002726838116,1
50.39512035873761,50.741752645745564,11.370705150213942,959.2735013430174,1
26.782713887345416,84.28451161629008,7.783732962099439,1041.6509904508252,1
58.29314678630355,70.15937487533861,10.384973542929993,1461.8154308186572,1
28.728416570273907,53.91344352778339,6.4032743592518235,1210.8877950338344,1
49.971583758251214,49.16455321329792,10.261054962562987,1115.5757796523244,1
38.00900503120335,99.6,14.71318827509833,1198.766377674304,1
48.42560222176992,74.41858009592084,16.791305043555788,1039.1194140024215,1
59.470536285071304,40.4838789109899,11.679806194544968,1222.2821050666732,1
29.79722241318499,71.00776341341165,8.9595340036032,1245.5480460642368,1
53.47531732090945,50.76610902458289,13.992725314806314,877.0439737318338,1
61.86199005475019,25.938967127116612,16.416146921745824,1141.3183992684121,1
51.929207756028816,13.067715144264824,12.678945095544487,889.5748455882858,1
50.55659029005561,85.19248365941056,12.977595809384582,681.3022971136668,1
32.468867950927965,99.6,15.949996919183926,917.9575620520295,1
38.56968675674663,49.18488426086146,13.240357579402605,996.6280385149731,1
46.922125366684675,79.96882190594724,16.84895443222052,1167.958265028763,1
28.457301628445887,48.25558441027389,2.943230555978534,889.1376649762675,1
34.718992309251554,19.96413478152283,11.709875982325663,773.3964937531098,1
49.06984236119615,74.74663252108041,16.087323965926984,1273.8577243049044,1
30.91975674314311,36.19496651861017,6.592587377721265,1182.505516184493,1
42.816918036666614,90.2705425232028,18.89319498272009,982.1202522597038,1
44.803154145685745,64.99644056022083,7.312112089859708,907.2597663571689,1
67.19238432625261,9.955287719440093,14.092468169900615,1184.819239227637,1
28.43515466401834,96.63816535252924,14.527765497164193,873.4987211943967,1
69.0,5.3,17.10668793675894,1021.4804060569877,1
40.59238679305512,39.30511597274652,6.426098174471834,1050.3623110380058,1
22.955630783516312,99.6,11.687554776673363,990.858564834754,1
40.240870894405845,32.48781302718754,8.966517245027791,928.2000601512051,1
24.11504103854331,76.93192217231856,11.02702583823816,1157.5575521092985,1
50.24944569401079,61.29562964234038,17.624616613089163,1060.259975260391,1
59.26841014596346,10.935460553204692,11.324079016684342,923.6775158736004,1
46.4460097324781,44.674808361728914,8.796971567645278,989.4936303210819,1
51.16483204471507,44.31081543758033,17.63953398740165,891.6234589566088,1
36.944279968471626,59.055453802643996,12.34260563233804,848.5198071186327,1
65.85157979324366,63.444493072529696,19.7,1153.8784372659024,1
55.91047695676827,18.67154553764889,9.699524856546361,1258.902161807886,1
26.66810506820513,66.29890105759092,1.0,1119.2799274598558,1
53.612635997001625,56.659614960634855,12.624483549164186,832.1707142879691,1
43.28929839072781,91.71421270556084,19.7,772.5653073106282,1
